,scontrini,totale,giorno,scontrino_medio,data,dummy_emilia_full_open,dummy_emilia_restricted_open,dummy_emilia_takeaway_only,dummy_lombardia_full_open,dummy_lombardia_restricted_open,dummy_lombardia_takeaway_only,is_post_covid
721,898.0,29673.23,Monday,33.043685968819595,2019-12-23,1.0,0.0,0.0,1.0,0.0,0.0,0
722,368.0,11482.47,Tuesday,31.20236413043478,2019-12-24,1.0,0.0,0.0,1.0,0.0,0.0,0
723,430.0,13831.71,Wednesday,32.166767441860465,2019-12-25,1.0,0.0,0.0,1.0,0.0,0.0,0
724,953.0,29887.63,Thursday,31.361626442812174,2019-12-26,1.0,0.0,0.0,1.0,0.0,0.0,0
725,942.0,28767.55,Friday,30.538800424628448,2019-12-27,1.0,0.0,0.0,1.0,0.0,0.0,0
726,1071.0,32077.44,Saturday,29.9509243697479,2019-12-28,1.0,0.0,0.0,1.0,0.0,0.0,0
727,863.0,28509.12,Sunday,33.03490150637312,2019-12-29,1.0,0.0,0.0,1.0,0.0,0.0,0
728,841.0,26885.04,Monday,31.96794292508918,2019-12-30,1.0,0.0,0.0,1.0,0.0,0.0,0
729,355.0,9650.78,Tuesday,27.18529577464789,2019-12-31,1.0,0.0,0.0,1.0,0.0,0.0,0
730,961.0,32795.76,Wednesday,34.12670135275754,2020-01-01,1.0,0.0,0.0,1.0,0.0,0.0,0
731,867.0,26824.36,Thursday,30.93928489042676,2020-01-02,1.0,0.0,0.0,1.0,0.0,0.0,0
732,936.0,30148.44,Friday,32.209871794871795,2020-01-03,1.0,0.0,0.0,1.0,0.0,0.0,0
733,1093.0,35900.53,Saturday,32.84586459286368,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0
734,853.0,30442.96,Sunday,35.68928487690504,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0
735,643.0,22576.35,Monday,35.11096423017107,2020-01-06,1.0,0.0,0.0,1.0,0.0,0.0,0
736,534.0,14849.52,Tuesday,27.80808988764045,2020-01-07,1.0,0.0,0.0,1.0,0.0,0.0,0
737,551.0,15306.81,Wednesday,27.78005444646098,2020-01-08,1.0,0.0,0.0,1.0,0.0,0.0,0
738,615.0,17755.8,Thursday,28.871219512195122,2020-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0
739,1023.0,31076.07,Friday,30.377390029325515,2020-01-10,1.0,0.0,0.0,1.0,0.0,0.0,0
740,1219.0,40387.99,Saturday,33.13206726825266,2020-01-11,0.0,1.0,0.0,0.0,1.0,0.0,0
741,920.0,32048.64,Sunday,34.835478260869564,2020-01-12,0.0,0.0,1.0,0.0,0.0,1.0,0
742,596.0,17365.14,Monday,29.136140939597315,2020-01-13,1.0,0.0,0.0,1.0,0.0,0.0,0
743,617.0,17621.88,Tuesday,28.560583468395464,2020-01-14,1.0,0.0,0.0,1.0,0.0,0.0,0
744,635.0,19246.47,Wednesday,30.30940157480315,2020-01-15,1.0,0.0,0.0,1.0,0.0,0.0,0
745,727.0,22079.99,Thursday,30.371375515818436,2020-01-16,1.0,0.0,0.0,1.0,0.0,0.0,0
746,962.0,28763.97,Friday,29.900176715176716,2020-01-17,1.0,0.0,0.0,1.0,0.0,0.0,0
747,1143.0,38150.46,Saturday,33.37748031496063,2020-01-18,1.0,0.0,0.0,1.0,0.0,0.0,0
748,856.0,28924.27,Sunday,33.790035046728974,2020-01-19,1.0,0.0,0.0,1.0,0.0,0.0,0
749,600.0,16614.44,Monday,27.69073333333333,2020-01-20,1.0,0.0,0.0,1.0,0.0,0.0,0
750,589.0,17330.66,Tuesday,29.423870967741934,2020-01-21,1.0,0.0,0.0,1.0,0.0,0.0,0
